elapsed_s,temperature_c,target_c,power,controller_state,fault,mcu_samples,mcu_temperature_c,loop_clock,loop_clock_frequency,loop_clock_source
98.21911604999332,99.86,100.0,0.189755513757525,host,0,,,,,
98.72082007402787,99.89,100.0,0.11478154036731962,host,0,,,,,
99.22219837701414,99.98,100.0,0.11478154036731962,host,0,,,,,
99.72269531397615,100.07,100.0,0.06279140776339276,host,0,,,,,
100.22387546399841,100.11,100.0,0.06279140776339276,host,0,,,,,
100.7250337569858,100.15,100.0,0.06279140776339276,host,0,,,,,
101.2262200230034,100.17,100.0,0.06279140776339276,host,0,,,,,
101.72797709301813,100.15,100.0,0.12179276256597525,host,0,,,,,
102.22906132502249,100.08,100.0,0.12179276256597525,host,0,,,,,
102.73108857602347,99.99,100.0,0.17683371607087678,host,0,,,,,
103.2322092570248,99.95,100.0,0.17683371607087678,host,0,,,,,
103.73300356901018,99.91,100.0,0.17683371607087678,host,0,,,,,
104.23420311900554,99.89,100.0,0.17683371607087678,host,0,,,,,
104.73600729100872,99.9,100.0,0.17683371607087678,host,0,,,,,
105.23684975801734,99.94,100.0,0.12073545289273577,host,0,,,,,
105.73899447801523,100.01,100.0,0.12073545289273577,host,0,,,,,
106.23974420601735,100.05,100.0,0.12073545289273577,host,0,,,,,
106.74173645803239,100.1,100.0,0.06855488648510448,host,0,,,,,
107.2426882230211,100.13,100.0,0.06855488648510448,host,0,,,,,
107.74452886398649,100.14,100.0,0.06855488648510448,host,0,,,,,
108.24530899198726,100.13,100.0,0.06855488648510448,host,0,,,,,
108.74706213199534,100.07,100.0,0.12193976466163269,host,0,,,,,
109.24791121197632,100.03,100.0,0.12193976466163269,host,0,,,,,
109.74964821903268,99.95,100.0,0.1749748790725451,host,0,,,,,
110.25055164302466,99.87,100.0,0.1749748790725451,host,0,,,,,
110.75239834998501,99.85,100.0,0.1749748790725451,host,0,,,,,
111.25333147501806,99.84,100.0,0.1749748790725451,host,0,,,,,
111.75513780198526,99.86,100.0,0.1370912142699708,host,0,,,,,
112.25637255603215,99.88,100.0,0.1370912142699708,host,0,,,,,
112.75822755199624,99.95,100.0,0.1370912142699708,host,0,,,,,
113.25932222302072,100.02,100.0,0.08095993418323066,host,0,,,,,
113.76094729301985,100.05,100.0,0.08095993418323066,host,0,,,,,
114.26190226501785,100.11,100.0,0.08095993418323066,host,0,,,,,
114.76241736800876,100.14,100.0,0.08095993418323066,host,0,,,,,
115.2633362460183,100.13,100.0,0.08095993418323066,host,0,,,,,
115.76497106300667,100.11,100.0,0.12449869475928238,host,0,,,,,
116.26620716002071,100.04,100.0,0.12449869475928238,host,0,,,,,
116.76796612801263,100.0,100.0,0.18044876009633312,host,0,,,,,
117.26916946202982,99.93,100.0,0.18044876009633312,host,0,,,,,
117.77083750802558,99.89,100.0,0.18044876009633312,host,0,,,,,
118.27183356200112,99.88,100.0,0.18044876009633312,host,0,,,,,
