elapsed_s,temperature_c,target_c,power,controller_state,fault,mcu_samples,mcu_temperature_c,loop_clock,loop_clock_frequency,loop_clock_source,loop_dt_count,loop_dt_mean_s,loop_dt_stddev_s,loop_dt_min_s,loop_dt_max_s
57.63122081698384,100.0,100.0,0.13357747768368047,active,0,1163,100.0,1303088499,64000000,mcu,1162,0.30000054819277105,2.8290053482808734e-06,0.29998199999999997,0.300049
58.13222127198242,100.0,100.0,0.1317463950560769,active,0,1166,100.0,1360688690,64000000,mcu,1165,0.30000054849785407,2.8303247317057574e-06,0.29998199999999997,0.300049
58.633830295002554,100.0,100.0,0.1317463950560769,active,0,1166,100.0,1360688690,64000000,mcu,1165,0.30000054849785407,2.8303247317057574e-06,0.29998199999999997,0.300049
59.13504174299305,99.99,100.0,0.13025101091020067,active,0,1170,100.0,1437488519,64000000,mcu,1169,0.30000054405474763,2.837784467638446e-06,0.29998199999999997,0.300049
59.636527639988344,99.99,100.0,0.13025101091020067,active,0,1170,100.0,1437488519,64000000,mcu,1169,0.30000054405474763,2.837784467638446e-06,0.29998199999999997,0.300049
60.13741750398185,99.99,100.0,0.13025101091020067,active,0,1173,100.0,1495088787,64000000,mcu,1172,0.3000005460750853,2.835133061355474e-06,0.29998199999999997,0.300049
60.63920017698547,99.99,100.0,0.13025101091020067,active,0,1173,100.0,1495088787,64000000,mcu,1172,0.3000005460750853,2.835133061355474e-06,0.29998199999999997,0.300049
61.13930002896814,100.0,100.0,0.13025101091020067,active,0,1176,100.0,1552689189,64000000,mcu,1175,0.300000549787234,2.8333631541405497e-06,0.29998199999999997,0.300049
61.64080922800349,100.0,100.0,0.13025101091020067,active,0,1176,100.0,1552689189,64000000,mcu,1175,0.300000549787234,2.8333631541405497e-06,0.29998199999999997,0.300049
62.141851374995895,100.0,100.0,0.13025101091020067,active,0,1180,100.0,1629488789,64000000,mcu,1179,0.3000005428329092,2.838692273503735e-06,0.29998199999999997,0.300049
62.64328733901493,100.0,100.0,0.13025101091020067,active,0,1180,100.0,1629488789,64000000,mcu,1179,0.3000005428329092,2.838692273503735e-06,0.29998199999999997,0.300049
63.144293590972666,100.01,100.0,0.11537346456092165,active,0,1183,100.034,1687089370,64000000,mcu,1182,0.30000054822335026,2.8386907549484365e-06,0.29998199999999997,0.300049
63.64599998202175,100.02,100.0,0.11537346456092165,active,0,1183,100.034,1687089370,64000000,mcu,1182,0.30000054822335026,2.8386907549484365e-06,0.29998199999999997,0.300049
64.14715898199938,100.01,100.0,0.1347371633478294,active,0,1186,100.0,1744689351,64000000,mcu,1185,0.3000005459915612,2.836135639742464e-06,0.29998199999999997,0.300049
64.64916638599243,100.0,100.0,0.1347371633478294,active,0,1186,100.0,1744689351,64000000,mcu,1185,0.3000005459915612,2.836135639742464e-06,0.29998199999999997,0.300049
